"","beaconID","dt","time","date","lat","lon","speed"
"292","132433",2014-11-04 17:32:00,"17:32:00",2014-11-04,36.8877,-93.9852,1
"293","132433",2014-11-04 19:30:00,"19:30:00",2014-11-04,36.8877,-93.9852,0
"294","132433",2014-11-04 21:30:00,"21:30:00",2014-11-04,36.8878,-93.9854,9
"295","132433",2014-11-04 23:30:00,"23:30:00",2014-11-04,36.8877,-93.9852,0
"296","132433",2014-11-05 01:00:00,"01:00:00",2014-11-05,36.8879,-93.9852,0
"297","132433",2014-11-05 13:30:00,"13:30:00",2014-11-05,35.6982,-91.9989,33
"298","132433",2014-11-05 15:30:00,"15:30:00",2014-11-05,35.1372,-91.6737,2
"299","132433",2014-11-05 17:30:00,"17:30:00",2014-11-05,35.1356,-91.6699,0
"300","132433",2014-11-05 19:30:00,"19:30:00",2014-11-05,35.1358,-91.6705,2
"301","132433",2014-11-05 21:30:00,"21:30:00",2014-11-05,35.1359,-91.6705,0
"302","132433",2014-11-05 23:30:00,"23:30:00",2014-11-05,34.9663,-91.5909,0
